Question,Confirmation,Factoid,List,Causal,Hypothetical,Complex
Who replaced Kinnock?,0,1,0,0,0,0
What is it called when an invisible mound forms on the surface of a plate?,0,1,0,0,0,0
What negative things can happen to your brain when you exercise?,0,1,0,0,0,0
Thousands of soldiers put their weapons down and joined what type of efforts?,0,1,0,0,0,0
What determines where a vaulter starts on the runway?,0,1,0,0,0,0
Prey that can regrow leaves or arms have learned to deal with what?,0,1,0,0,0,0
Who is a modern example of an exoheretic?,0,1,0,0,0,0
What are some things the IRS looks at in a charity applying for tax exempt status?,0,1,0,0,0,0
Which branch of government denied the UNFPA funding?,0,1,0,0,0,0
Aside from being defined as a meeting hall what other definition does falekaupule have? ,0,1,0,0,0,0
Where is the final played now? ,0,1,0,0,0,0
What color do all of the former colonies of Spain have on their flag?,0,1,0,0,0,0
Who agreed to the execution of the eunuchs?,0,1,0,0,0,0
What is the point of near field communications?,0,1,0,0,0,0
What was the original name of Olin Business School? ,0,1,0,0,0,0
What did Burke think had disgraced Britain in India?,0,1,0,1,0,0
How many immigrants lived in these tent cities?,0,1,0,0,0,0
What is one of the named 527 groups from the 2004 election?,0,1,1,0,0,0
Up until May of 2015 how much is Beyonce's total worth?,0,1,0,0,0,0
How many states in the UN do not have sales tax?,0,1,0,0,0,0
When did the FDA Amendment become a law?,0,1,0,0,0,0
What separates 'heavy' sexual activity from other forms of affection?,0,1,0,0,0,0
What do 77.4% of people in the Western World describe themselves as?,0,1,0,0,0,0
What entertainment medium did Edgar Fields and W.C. Bergen come from?,0,1,0,0,0,0
What did the nobles lose by being denounced?,0,1,0,0,0,0
How many people are estimated to have died as a result of the creation of the Congo-Ocean Railroad?,0,1,0,0,0,0
What is the name of the first commercial hotel built in Atlantic City?,0,1,0,0,0,0
What was a complication of the SV50 virus?,0,1,0,0,0,0
Who introduced the 'multiple exclusive' event marketing concept to Microsoft?,0,1,0,0,0,0
After WWII what was the coming out ceremony replaced with?,0,1,0,0,0,0
How many bus lines does the STIF oversee?,0,1,0,0,0,0
In what area is the first recorded use of copper?,0,1,0,0,0,0
How many refugees fled Russia to the Ottoman Empire from 1783 to 1913?,0,1,0,0,0,0
What is the most visited city in Namibia by foreign tourists?,0,1,0,0,0,0
What was redesigned for the west front of the abbey but not built?,0,1,0,0,0,0
BMG Rights Music was relaunched in what year?,0,1,0,0,0,0
What was Spielberg's mother's career?,0,1,0,0,0,0
What came under Russian rule in the early 16th century?,0,1,0,0,0,0
What tradition did the Jaina school stop?,0,1,0,0,0,0
Who claims stone was common in Sumeria since it was used for seals?,0,1,0,0,0,0
When did the mandolin leave Crete?,0,1,0,0,0,0
Where did the spanish colonial government move to after the uprising of the provinces of Rio de la Plata?,0,1,0,0,0,0
What happened to the Slavic people of the Baltic?,0,1,0,0,0,0
How many non-americans were killed during the Pearl Harbor attack?,0,1,0,0,0,0
Which is lines are commonly higher in density laidlines or chainlines?,0,1,0,0,0,0
What was the first airport to operate scheduled international commercial services?,0,1,0,0,0,0
Which president created a policy of non-discrimination for defense contractors?,0,1,0,0,0,0
Who first patented a method to produce high-brightness blue LEDs?,0,1,0,0,0,0
How many versions of the CECH-4000 weren't made?,0,1,0,0,0,0
What did those close to him call Bell?,0,1,0,0,0,0
What is a central problem of the study of art?,0,1,0,0,0,0
Who referred to 'Suez Syndrome'?,0,1,0,0,0,0
Who did the Srivijaya kingdom attack?,0,1,0,0,0,0
Has the violence in Burma decreased over the years as the country has tried made democratic strides?,0,0,0,1,0,0
The Southern Connecticut State University has it own theater as while it's name?,0,1,0,0,0,0
Is the Suez Canal natural?,0,1,0,0,0,0
Why does time have international value?,0,0,0,1,0,0
Why has the rabbit increased in numbers as of late?,0,0,0,1,0,0
Why may some memory retrieval processes fail?,0,0,0,1,0,0
Name one Asian architectural writer.,0,1,0,0,0,0
Does Melbourne have a high or low dependency on the automobile?,0,0,0,0,0,1
Why did it make sense to spend time fixing cloth?,0,0,0,1,0,0
Newborns are particularly susceptible to infections caused by?,0,1,0,0,0,0
Is DDT 100% guaranteed to work?,1,0,0,0,0,0
Has some states like Arizona embraced their Mexican history?,1,0,0,0,0,0
Why does a computer create a browser extension?,0,1,0,1,0,0
Compared to none of the US does Alaska has many or few road connections?,1,0,0,0,1,0
Social turmoil led to conflict?,0,0,0,1,0,0
Why do humans most commonly hunt wildlife?,0,0,0,1,0,0
Why did Jackson want this term to be used?,0,0,0,1,0,0
Why were experiments done on luminiferous aether in the 19 Century?,0,0,0,1,0,0
Why were some political commentaries attempting to attach natural selection to human races?,0,0,0,1,0,0
Too many people gain from their social groups?,0,0,0,0,0,1
Why were there armor changes in the 1500s?,0,0,0,1,0,0
Why did the Romans decide to withdraw their forces from Greece?,0,0,0,1,0,0
Is it the chip or the package that influences the price of an SMD more?,0,0,0,0,0,1
Why aren't there some discrepancies among scholars for the distinction of the period?,0,0,0,1,0,0
Why is a 'this car leaving next' sign used?,0,0,0,1,0,0
Was it difficult to enforce the ban on the public entering the Rotunda before February 25 2010?,0,1,0,0,0,0
Why were sled-dogs used to deliver medicine to Nome in 1952?,0,1,0,1,0,0
W is set to be the major stock holder of the business that first rang a bell to begin in the winter of 2014 in Myanmar ?,0,1,0,0,0,0
Why is the Permanent Fund an exception to the premise of the Alaskan Constitution?,0,1,0,1,0,0
Well-off continental dwellings consisted of?,0,0,1,0,0,0
Why do miniature PM motors use high energy magnets?,0,1,0,1,0,0
Was this always the case in American political addresses?,1,0,0,0,0,0
Why were Americans allowed to start checking more than one box to identify their race in the Census in 200?,0,1,0,1,0,0
Why are seabirds from the southern hemisphere more likely to migrate?,0,1,0,1,0,0
The CRTC encouraged the use of there to maintain over-the-air signals?,1,0,0,0,0,0
Was the economic model successful?,0,0,0,1,0,0
Why does the DCCC establish leadership PAC's?,0,0,0,1,0,0
Name one other group present at the Crucifixion?,0,1,0,0,0,0
Are children required to go to school or can they choose to stay at home and work?,0,0,0,0,0,1
Why was dBASE unsuccessful?,0,0,0,1,0,0
Why have wall mosaics generally not survived in the region?,0,1,0,1,0,0
Why did humans feel that additional breeding tactics were unnecessary in poultry?,0,0,0,1,0,0
Why is Symbol not useful for all instances?,0,0,0,1,0,0
Why did Jesus accept Crucifixion.,0,0,0,1,0,0
The 1800s are referred to as?,0,0,1,0,0,0
Are there any large lakes in Thuringia?,0,1,0,0,0,0
Why did Telnet define an ASCII as a Network Virtual Terminal?,0,1,0,1,0,1
Is there a test to determine asthma in an individual?,0,1,0,0,0,0
Did Bortolazzi like playing the new wire strung mandolins?,0,0,0,0,0,1
Did Josef Jungmann think German would return as a major language?,0,0,0,1,0,1
The Simpson has a character that was set to graduated from Yale University can you guess his name?,0,1,0,0,0,0
Why was the transition to a new union difficult?,0,0,0,1,0,0
Why did the jazz clubs close down?,0,0,0,1,0,0
Why do nations risk minimal political impacts if a carrier is lost or even used in conflict?,0,0,0,1,0,0
Gaddafi was an avid reader. Name three biographies that he read.,0,1,1,0,0,0
Why are the Marshall Islands the most endangered nation on Earth?,0,1,0,1,0,1
This state grew at a rapid pace during the Porfiriato.,0,1,0,0,0,0
Has the demand increased inside or outside the country?,1,0,0,0,0,0
The British revival of Georgian architecture in the 20th century is generally referred to as?,0,1,0,0,0,0
New Haven contains one of the largest religious service organization in the world what's its name?,0,1,0,0,0,0
Thomas Edison is credited with?,0,1,0,0,0,0
Why does a third of the population spend time at sea?,0,0,0,1,0,0
The Vinaya was recited by?,0,1,0,0,0,0
Does the Liberal Party of Australia consider itself liberal or anti-socialist?,0,0,0,0,0,1
Why do developing countries not wash their hands as much as other countries?,0,0,0,1,0,0
Was France's 819 line system in color?,0,1,0,0,0,0
Why did many post-punk artists produce and release their own music?,0,0,0,1,0,0
Does either outcome of the Paradox of the Stone prove the existence of God?,0,0,0,1,0,0
Why did Chopin request being cut open after his death?,0,0,0,1,0,0
Why did military use barracks?,0,0,0,1,0,0
Were other sites compromised in addition to Ashley Madison?,0,1,0,1,0,0
Why did Feynman decide never to have a truck?,0,0,0,1,0,1
Before the mid-20th century were people open about their multicultural heritage and why or why not?,0,0,0,1,0,1
Why is Barack Obama no longer a registered lobbyist?,0,0,0,1,0,0
Why was the PVA unable to advance beyond Seoul?,0,0,0,1,0,0
Why did other students often tease Napoleon?,0,0,0,1,0,0
Does summertime gets weather hotter than 90 degrees?,0,1,0,0,1,0
Was Athanasius well liked by everyone?,0,0,0,0,0,1
A single device can provide a video device function such as?,0,1,0,0,0,0
Did the two thieves drink the wine or refuse it?,1,0,0,0,0,0
Does cold or warm air facilitate the transport of water vapor?,0,0,0,1,0,0
Why did the Chinese maintain timekeeping records in the 11th century?,0,1,0,1,0,1
Why did the cubs need to host their home games at an alternative site?,0,0,0,1,0,0
Why did the CBC cancel the 11pm broadcast of The National?,0,0,0,1,0,0
From the '50s to the '80s was the field's focus devoted to describing patterns of behavior or explaining them?,0,0,0,0,0,1
Why can verbal report be used to assess very young children's memory?,0,0,0,1,0,0
Will mainstream political parties not cooperate towards outsider parties if they are too extream?,0,0,0,1,0,0
Does the time frame of adolescence vary from culture to culture or remain universally agreed upon?,0,1,0,0,0,0
Hellenized Scythians were known as?,0,1,0,0,0,0
Is the percentage of admixture in the modern Ashkenazi genome higher or lower than previously thought?,0,0,0,0,0,1
Does New Mexico have an official language?,1,0,0,0,0,0
Besides its association with danger why was red chosen for traffic lights?,0,1,0,1,0,0
Why did the Nicaraguans come to America?,0,1,0,1,0,0
Why was no Nachlass left behind after Whitehead's death?,0,0,0,1,0,0
Why is the translation of the New Testament into Greek known as the Septuagint?,0,1,0,1,0,0
Why can Koch's postulates be applied ethically for many reptile diseases?,0,0,0,1,0,0
Why did Encyclopedias and dictionaries become more popular during the Age of Reason?,0,1,0,1,0,0
Why were the Conservatives able to form a government alone?,0,0,0,1,0,0
Why did Libya become an 'international pariah'?,0,0,0,1,0,0
Why was Ohio allowed to use a biblical passage as its motto?,0,0,0,1,0,0
Name two US bills that want to ban antibiotics in food production?,0,1,0,0,0,1
Why did SEPTA rail service get cut?,0,0,0,1,0,0
Why was the first settlement named Paleapolis?,0,0,0,1,0,0
Why did Soviets create fake elections in Poland?,0,0,0,1,0,0
Why is quadratic behavior not observed in modern devices?,0,1,0,1,0,0
Why did the ECB intervene during the subprime mortgage crisis?,0,0,0,1,0,0
Why is French taught in school?,0,0,0,1,0,0
Why did Gaddafi drop out of college?,0,0,0,1,0,0
Was the new Regulating Bill of 1793 passed or defeated?,1,0,0,0,0,0
Name two of these cities.,0,0,1,0,0,0
Is adolescence a period of one transition or multiple transitions?,1,0,0,0,0,0
Are albums ever reproduced?,1,0,0,0,0,0
Name one of Madonna's other business ventures?,0,1,0,0,0,0
Why did re or ri develop instead of pre?,0,0,0,1,0,0
Did Europeans speak Spanish in America?,1,0,0,0,0,0
Why was the Board of Estimate found unconstitutional?,0,0,0,1,0,1
Did everyone agree that Amendment 36 was a good idea?,1,0,0,0,0,0
List two alternatives to rotary stepper motors in printer applications.,0,0,1,0,0,0
Can visitors travel unrestricted through the country?,1,0,0,0,0,0
Why do RLV discs have a blue or purple reflective color?,0,1,0,1,0,1
Can people in New Zealand vote for the 51st State Party?,1,0,0,0,0,0
Is it true or false that older Dutch words combine changes in vowel length and vowel quality?,0,1,0,0,0,0
Name three DBMSs that have been used since the 1970s.,0,0,1,0,0,0
Why was Randall Ripley discredited as Speaker in 1883?,0,0,0,1,0,0
Were VSDs or CD-Vs all digital and also playable on DVD players?,1,0,0,0,0,0
What words may people use for sexual identity?,0,1,0,0,0,0
Why were the bison killed?,0,0,0,1,0,0
Is there any structural damage associated with oral food intake?,1,0,0,0,0,0
Why was the People's Republic of Korea not recognized?,0,0,0,1,0,0
Are there exceptions to Mexico's official language?,1,0,0,0,0,0
Do incandescent lights have a longer or shorter life than other lighting sources?,0,1,0,0,0,0
Why is internal digestion better than external?,0,0,0,1,0,0
